TIME	BPOGX	BPOGY	BPOGV	SUBJECT	EVENT	TRIAL	GROUP	SENTENCE_ID	SENTENCE	CONDITION	STIMULUS_NAME	AUDIO	SSTIM_TL	SSTIM_TR	SSTIM_BL	SSTIM_BR	TARGET_POS	LOCATION_CUE	VERB_CUE_TIMING	VERB_CUE	TARGET_CUE_TIMING
1885.2364441775576	0.4402120473481903	0.2645296177571761	1	0.0	START_TRIAL	0.0															
1885.2431123839567	0.4294076143566033	0.2602414923032224	1	0.0	START_TRIAL	0.0															
1885.249780590356	0.4246420245695038	0.2654104588292068	1	0.0	START_TRIAL	0.0															
1885.2564487967554	0.43708888864865003	0.2748520207943827	1	0.0	START_TRIAL	0.0															
1885.2631170031545	0.44298271615183626	0.287148664069553	1	0.0	START_TRIAL	0.0															
1885.269785209554	0.4444437237841205	0.29839484885789214	1	0.0	START_TRIAL	0.0															
1885.2764534159533	0.44499776629863835	0.3009319850032421	1	0.0	START_TRIAL	0.0															
1885.2831216223524	0.4489992555285227	0.3114982992901917	1	0.0	START_TRIAL	0.0															
1885.2897898287517	0.45152987603077016	0.3177497889637351	1	0.0	START_TRIAL	0.0															
1885.296458035151	0.4504596321928613	0.30350775726713675	1	0.0	START_TRIAL	0.0															
1885.3031262415502	0.43992470401637485	0.28396001287105294	1	0.0	START_TRIAL	0.0															
1885.3097944479496	0.4340785022931992	0.2705577473200743	1	0.0	START_TRIAL	0.0															
1885.316462654349	0.4358073030820046	0.2687710530166757	1	0.0	START_TRIAL	0.0															
1885.323130860748	0.4366021822500027	0.2673000645480869	1	0.0	START_TRIAL	0.0															
1885.3297990671474	0.43560102975080844	0.2633186714336069	1	0.0	START_TRIAL	0.0															
1885.3364672735468	0.4386361845183204	0.25514074469151826	1	0.0	START_TRIAL	0.0															
1885.3431354799459	0.44525671867658784	0.25052275909230676	1	0.0	START_TRIAL	0.0															
1885.3498036863452	0.4491703588048451	0.2599455155022763	1	0.0	START_TRIAL	0.0															
1885.3564718927446	0.4450045473961019	0.2884026492737822	1	0.0	START_TRIAL	0.0															
1885.3631400991437	0.44454543903077803	0.3345990048551522	1	0.0	START_TRIAL	0.0															
1885.369808305543	0.4470146127828066	0.3587945446832624	1	0.0	START_TRIAL	0.0															
1885.3764765119424	0.4722056268137866	0.42843558029637757	1	0.0	START_TRIAL	0.0															
1885.3831447183416	0.4945566173171212	0.48541446740917465	1	0.0	START_TRIAL	0.0															
1885.389812924741	0.4970169356101993	0.4871137451581181	1	0.0	START_TRIAL	0.0															
1885.3964811311403	0.4993140408960611	0.4836189867689214	1	0.0	START_TRIAL	0.0															
1885.4031493375394	0.493813502469366	0.4926299553099931	1	0.0	START_TRIAL	0.0															
1885.4098175439387	0.48783549559454353	0.5003574779727179	1	0.0	START_TRIAL	0.0															
1885.416485750338	0.5007438149525314	0.47495554014592944	1	0.0	START_TRIAL	0.0															
1885.4231539567372	0.509931031703616	0.47109731892988094	1	0.0	START_TRIAL	0.0															
1885.4298221631366	0.50925	0.48443	1	0.0	START_TRIAL	0.0															
1885.436490369536	0.49604142404366447	0.4718267102428286	1	0.0	START_TRIAL	0.0															
1885.443158575935	0.4881709143887724	0.46671942146755685	1	0.0	START_TRIAL	0.0															
1885.4498267823344	0.4927411687139226	0.4742946748556903	1	0.0	START_TRIAL	0.0															
1885.4564949887338	0.49388985185315604	0.47829248815709097	1	0.0	START_TRIAL	0.0															
1885.463163195133	0.49955928336362326	0.4901228683927314	1	0.0	START_TRIAL	0.0															
1885.4698314015322	0.5039745604387597	0.49529328811245094	1	0.0	START_TRIAL	0.0															
1885.4764996079316	0.5044312149881703	0.4793613019426056	1	0.0	START_TRIAL	0.0															
1885.4831678143307	0.499886281241218	0.45289126934591856	1	0.0	START_TRIAL	0.0															
1885.48983602073	0.495769729220794	0.44221167412616025	1	0.0	START_TRIAL	0.0															
1885.4965042271294	0.4901967196657463	0.4595613103478818	1	0.0	START_TRIAL	0.0															
1885.5031724335286	0.4866136203253915	0.48056410155070983	1	0.0	START_TRIAL	0.0															
1885.509840639928	0.49014171258636136	0.48791591507359106	1	0.0	START_TRIAL	0.0															
1885.5165088463273	0.49225504494023015	0.48490599969927056	1	0.0	START_TRIAL	0.0															
1885.5231770527264	0.4865392191136609	0.4748969738251858	1	0.0	START_TRIAL	0.0															
1885.5298452591258	0.4791277057869906	0.46656005095296915	1	0.0	START_TRIAL	0.0															
1885.536513465525	0.48297566106442325	0.45537488825252664	1	0.0	START_TRIAL	0.0															
1885.5431816719242	0.4873673595258776	0.43863179103354216	1	0.0	START_TRIAL	0.0															
1885.5498498783236	0.4865441615968169	0.4319756724312982	1	0.0	START_TRIAL	0.0															
1885.556518084723	0.49181859423499574	0.4481873135931481	1	0.0	START_TRIAL	0.0															
1885.563186291122	0.49549499927527635	0.46940488007609393	1	0.0	START_TRIAL	0.0															
1885.5698544975214	0.4925822527870386	0.4776766422255217	1	0.0	START_TRIAL	0.0															
1885.5765227039208	0.4981899522998336	0.47221737079393644	1	0.0	START_TRIAL	0.0															
1885.58319091032	0.5034018036428531	0.4645501888627569	1	0.0	START_TRIAL	0.0															
1885.5898591167193	0.5024104569146843	0.4654334859404141	1	0.0	START_TRIAL	0.0															
1885.5965273231186	0.5044179185049665	0.4528851490143821	1	0.0	START_TRIAL	0.0															
1885.6031955295177	0.5035132468115822	0.4425470400493784	1	0.0	START_TRIAL	0.0															
1885.609863735917	0.4983254116452728	0.44500246987163666	1	0.0	START_TRIAL	0.0															
1885.6165319423164	0.4877602487688448	0.4491514049104384	1	0.0	START_TRIAL	0.0															
1885.6232001487156	0.4734196108699102	0.4550579929977562	1	0.0	START_TRIAL	0.0															
1885.629868355115	0.4756	0.45454	1	0.0	START_TRIAL	0.0															
1885.6365365615143	0.47650363059727724	0.45676866584809245	1	0.0	START_TRIAL	0.0															
1885.6432047679134	0.480017699995045	0.4616857632195146	1	0.0	START_TRIAL	0.0															
1885.6498729743128	0.48407	0.46518	1	0.0	START_TRIAL	0.0															
1885.656541180712	0.4815018121561636	0.4660270784492414	1	0.0	START_TRIAL	0.0															
1885.6632093871112	0.47647619768570193	0.4655237617049151	1	0.0	START_TRIAL	0.0															
1885.6698775935106	0.47526	0.46308	1	0.0	START_TRIAL	0.0															
1885.67654579991	0.483988799423434	0.4662991593760988	1	0.0	START_TRIAL	0.0															
1885.683214006309	0.5038579983263237	0.47149256376141796	1	0.0	START_TRIAL	0.0															
1885.6898822127084	0.51487	0.47178	1	0.0	START_TRIAL	0.0															
1885.6965504191078	0.5074324049999184	0.46841591856919385	1	0.0	START_TRIAL	0.0															
1885.703218625507	0.4921226746744685	0.4630140620198479	1	0.0	START_TRIAL	0.0															
1885.7098868319063	0.4864396531971331	0.46395722036950643	1	0.0	START_TRIAL	0.0															
1885.7165550383056	0.48455134854181126	0.4512865492705726	1	0.0	START_TRIAL	0.0															
1885.7232232447047	0.4790778715268872	0.4218475694384469	1	0.0	START_TRIAL	0.0															
1885.729891451104	0.47598807761338996	0.42905469338086005	1	0.0	START_TRIAL	0.0															
1885.7365596575034	0.47644620915631253	0.4341509985406714	1	0.0	START_TRIAL	0.0															
1885.7432278639026	0.4910205019903941	0.44482352558710686	1	0.0	START_TRIAL	0.0															
1885.749896070302	0.5009631660364018	0.43303176636555374	1	0.0	START_TRIAL	0.0															
1885.7565642767013	0.49334710976584334	0.42501675566441	1	0.0	START_TRIAL	0.0															
1885.7632324831004	0.4805334104795028	0.4150145262800087	1	0.0	START_TRIAL	0.0															
1885.7699006894998	0.47816798590683557	0.40951992953417776	1	0.0	START_TRIAL	0.0															
1885.7765688958991	0.47657975756428733	0.41023343908622284	1	0.0	START_TRIAL	0.0															
1885.7832371022982	0.47541440044280125	0.41525390529157746	1	0.0	START_TRIAL	0.0															
1885.7899053086976	0.4769439296779422	0.4180174000783208	1	0.0	START_TRIAL	0.0															
1885.796573515097	0.47560320816419815	0.41588050977266056	1	0.0	START_TRIAL	0.0															
1885.803241721496	0.4753726626517276	0.4142831259234517	1	0.0	START_TRIAL	0.0															
1885.8099099278954	0.4799800493079473	0.4218749292183496	1	0.0	START_TRIAL	0.0															
1885.8165781342948	0.47991355246676703	0.42181524957805644	1	0.0	START_TRIAL	0.0															
1885.8232463406941	0.4817231487233738	0.4276814743125715	1	0.0	START_TRIAL	0.0															
1885.8299145470933	0.4853107494318839	0.4376514825813767	1	0.0	START_TRIAL	0.0															
1885.8365827534926	0.48768834765676183	0.45154343967188354	1	0.0	START_TRIAL	0.0															
1885.843250959892	0.49121766435192815	0.46903514223270515	1	0.0	START_TRIAL	0.0															
1885.849919166291	0.49215555439921527	0.4703077073960336	1	0.0	START_TRIAL	0.0															
1885.8565873726905	0.49473672422315534	0.4588782764767006	1	0.0	START_TRIAL	0.0															
1885.8632555790898	0.5015531631365333	0.43299958313280434	1	0.0	START_TRIAL	0.0															
1885.869923785489	0.5004820107305268	0.4181542906679784	1	0.0	START_TRIAL	0.0															
1885.8765919918883	0.4971774421106204	0.4140334939680461	1	0.0	START_TRIAL	0.0															
1885.8832601982876	0.487335767468926	0.427309567875391	1	0.0	START_TRIAL	0.0															
1885.8899284046868	0.47683869066397006	0.44355061642511884	1	0.0	START_TRIAL	0.0															
1885.8965966110861	0.47935677988957376	0.4558134845499652	1	0.0	START_TRIAL	0.0															
1885.9032648174855	0.48450660247547583	0.47753173738459426	1	0.0	START_TRIAL	0.0															
1885.9099330238846	0.48434766646982974	0.48066729794408913	1	0.0	START_TRIAL	0.0															
1885.916601230284	0.48631955728697196	0.4749084437271544	1	0.0	START_TRIAL	0.0															
1885.9232694366833	0.48958243317885336	0.4443057721647404	1	0.0	FIXATION	0	CHICKEN	34	AT THE CINEMA, THE GIRL ATE POPCORN.	MOTION	POPCORN	34_POPCORN.OGG	FISHING	KEYBOARD	POPCORN	DICE	BL	CINEMA	1685	ATE	2182
1885.9299376430824	0.48622	0.43983	1	0.0	FIXATION	0	CHICKEN	34	AT THE CINEMA, THE GIRL ATE POPCORN.	MOTION	POPCORN	34_POPCORN.OGG	FISHING	KEYBOARD	POPCORN	DICE	BL	CINEMA	1685	ATE	2182
1885.9366058494818	0.4882983262221725	0.446444235276403	1	0.0	FIXATION	0	CHICKEN	34	AT THE CINEMA, THE GIRL ATE POPCORN.	MOTION	POPCORN	34_POPCORN.OGG	FISHING	KEYBOARD	POPCORN	DICE	BL	CINEMA	1685	ATE	2182
1885.9432740558811	0.4950096204476224	0.4547367551004734	1	0.0	FIXATION	0	CHICKEN	34	AT THE CINEMA, THE GIRL ATE POPCORN.	MOTION	POPCORN	34_POPCORN.OGG	FISHING	KEYBOARD	POPCORN	DICE	BL	CINEMA	1685	ATE	2182
1885.9499422622803	0.4998766866870753	0.4381203003061291	1	0.0	FIXATION	0	CHICKEN	34	AT THE CINEMA, THE GIRL ATE POPCORN.	MOTION	POPCORN	34_POPCORN.OGG	FISHING	KEYBOARD	POPCORN	DICE	BL	CINEMA	1685	ATE	2182
1885.9566104686796	0.4969177722439978	0.44086163922597965	1	0.0	FIXATION	0	CHICKEN	34	AT THE CINEMA, THE GIRL ATE POPCORN.	MOTION	POPCORN	34_POPCORN.OGG	FISHING	KEYBOARD	POPCORN	DICE	BL	CINEMA	1685	ATE	2182
1885.963278675079	0.4831675472838651	0.44530231784992336	1	0.0	PREVIEW	0	CHICKEN	34	AT THE CINEMA, THE GIRL ATE POPCORN.	STATIC	POPCORN	34_POPCORN.OGG	FISHING	KEYBOARD	POPCORN	DICE	BL	CINEMA	1685	ATE	2182
1885.969946881478	0.47478964266936013	0.44770358422384826	1	0.0	PREVIEW	0	CHICKEN	34	AT THE CINEMA, THE GIRL ATE POPCORN.	STATIC	POPCORN	34_POPCORN.OGG	FISHING	KEYBOARD	POPCORN	DICE	BL	CINEMA	1685	ATE	2182
1885.9766150878775	0.4756724106729765	0.44946531786422966	1	0.0	PREVIEW	0	CHICKEN	34	AT THE CINEMA, THE GIRL ATE POPCORN.	STATIC	POPCORN	34_POPCORN.OGG	FISHING	KEYBOARD	POPCORN	DICE	BL	CINEMA	1685	ATE	2182
1885.9832832942768	0.47697027147417337	0.43915288706562755	1	0.0	PREVIEW	0	CHICKEN	34	AT THE CINEMA, THE GIRL ATE POPCORN.	STATIC	POPCORN	34_POPCORN.OGG	FISHING	KEYBOARD	POPCORN	DICE	BL	CINEMA	1685	ATE	2182
1885.989951500676	0.47716443815634685	0.4433680538597046	1	0.0	PREVIEW	0	CHICKEN	34	AT THE CINEMA, THE GIRL ATE POPCORN.	STATIC	POPCORN	34_POPCORN.OGG	FISHING	KEYBOARD	POPCORN	DICE	BL	CINEMA	1685	ATE	2182
1885.9966197070753	0.4761994177736278	0.44558141378825417	1	0.0	PREVIEW	0	CHICKEN	34	AT THE CINEMA, THE GIRL ATE POPCORN.	STATIC	POPCORN	34_POPCORN.OGG	FISHING	KEYBOARD	POPCORN	DICE	BL	CINEMA	1685	ATE	2182
1886.0032879134747	0.47350690817129115	0.46009959025912556	1	0.0	PREVIEW	0	CHICKEN	34	AT THE CINEMA, THE GIRL ATE POPCORN.	STATIC	POPCORN	34_POPCORN.OGG	FISHING	KEYBOARD	POPCORN	DICE	BL	CINEMA	1685	ATE	2182
1886.0099561198738	0.47750546375166014	0.46491807614862446	1	0.0	PREVIEW	0	CHICKEN	34	AT THE CINEMA, THE GIRL ATE POPCORN.	STATIC	POPCORN	34_POPCORN.OGG	FISHING	KEYBOARD	POPCORN	DICE	BL	CINEMA	1685	ATE	2182
1886.0166243262731	0.4798894004809796	0.46200043387901707	1	0.0	PREVIEW	0	CHICKEN	34	AT THE CINEMA, THE GIRL ATE POPCORN.	STATIC	POPCORN	34_POPCORN.OGG	FISHING	KEYBOARD	POPCORN	DICE	BL	CINEMA	1685	ATE	2182
1886.0232925326725	0.49112617187671875	0.45811297742921875	1	0.0	PREVIEW	0	CHICKEN	34	AT THE CINEMA, THE GIRL ATE POPCORN.	STATIC	POPCORN	34_POPCORN.OGG	FISHING	KEYBOARD	POPCORN	DICE	BL	CINEMA	1685	ATE	2182
1886.0299607390716	0.48419746053367674	0.46410794218658696	1	0.0	PREVIEW	0	CHICKEN	34	AT THE CINEMA, THE GIRL ATE POPCORN.	STATIC	POPCORN	34_POPCORN.OGG	FISHING	KEYBOARD	POPCORN	DICE	BL	CINEMA	1685	ATE	2182
1886.036628945471	0.48675950836769377	0.47008169802180116	1	0.0	PREVIEW	0	CHICKEN	34	AT THE CINEMA, THE GIRL ATE POPCORN.	STATIC	POPCORN	34_POPCORN.OGG	FISHING	KEYBOARD	POPCORN	DICE	BL	CINEMA	1685	ATE	2182
1886.0432971518703	0.5002159923202997	0.4812457935442066	1	0.0	PREVIEW	0	CHICKEN	34	AT THE CINEMA, THE GIRL ATE POPCORN.	STATIC	POPCORN	34_POPCORN.OGG	FISHING	KEYBOARD	POPCORN	DICE	BL	CINEMA	1685	ATE	2182
1886.0499653582694	0.50687	0.47469	1	0.0	PREVIEW	0	CHICKEN	34	AT THE CINEMA, THE GIRL ATE POPCORN.	STATIC	POPCORN	34_POPCORN.OGG	FISHING	KEYBOARD	POPCORN	DICE	BL	CINEMA	1685	ATE	2182
1886.0566335646688	0.5059698171837305	0.47629323699049536	1	0.0	PREVIEW	0	CHICKEN	34	AT THE CINEMA, THE GIRL ATE POPCORN.	STATIC	POPCORN	34_POPCORN.OGG	FISHING	KEYBOARD	POPCORN	DICE	BL	CINEMA	1685	ATE	2182
1886.0633017710682	0.49724947618600635	0.48331930102436566	1	0.0	PREVIEW	0	CHICKEN	34	AT THE CINEMA, THE GIRL ATE POPCORN.	STATIC	POPCORN	34_POPCORN.OGG	FISHING	KEYBOARD	POPCORN	DICE	BL	CINEMA	1685	ATE	2182
1886.0699699774673	0.48766415831239723	0.452789420370515	1	0.0	PREVIEW	0	CHICKEN	34	AT THE CINEMA, THE GIRL ATE POPCORN.	STATIC	POPCORN	34_POPCORN.OGG	FISHING	KEYBOARD	POPCORN	DICE	BL	CINEMA	1685	ATE	2182
1886.0766381838666	0.48693568739143844	0.45375830956210456	1	0.0	PREVIEW	0	CHICKEN	34	AT THE CINEMA, THE GIRL ATE POPCORN.	STATIC	POPCORN	34_POPCORN.OGG	FISHING	KEYBOARD	POPCORN	DICE	BL	CINEMA	1685	ATE	2182
1886.083306390266	0.4840557024974476	0.4666640695277016	1	0.0	PREVIEW	0	CHICKEN	34	AT THE CINEMA, THE GIRL ATE POPCORN.	STATIC	POPCORN	34_POPCORN.OGG	FISHING	KEYBOARD	POPCORN	DICE	BL	CINEMA	1685	ATE	2182
1886.0899745966651	0.48491223636242897	0.44925711200704554	1	0.0	PREVIEW	0	CHICKEN	34	AT THE CINEMA, THE GIRL ATE POPCORN.	STATIC	POPCORN	34_POPCORN.OGG	FISHING	KEYBOARD	POPCORN	DICE	BL	CINEMA	1685	ATE	2182
1886.0966428030645	0.4844648149600377	0.43819979059241604	1	0.0	PREVIEW	0	CHICKEN	34	AT THE CINEMA, THE GIRL ATE POPCORN.	STATIC	POPCORN	34_POPCORN.OGG	FISHING	KEYBOARD	POPCORN	DICE	BL	CINEMA	1685	ATE	2182
1886.1033110094638	0.48747682251818314	0.40873533245837984	1	0.0	PREVIEW	0	CHICKEN	34	AT THE CINEMA, THE GIRL ATE POPCORN.	STATIC	POPCORN	34_POPCORN.OGG	FISHING	KEYBOARD	POPCORN	DICE	BL	CINEMA	1685	ATE	2182
1886.109979215863	0.49091020580214134	0.42575990900826677	1	0.0	PREVIEW	0	CHICKEN	34	AT THE CINEMA, THE GIRL ATE POPCORN.	STATIC	POPCORN	34_POPCORN.OGG	FISHING	KEYBOARD	POPCORN	DICE	BL	CINEMA	1685	ATE	2182
1886.1166474222623	0.49063718990737487	0.425478619904568	1	0.0	PREVIEW	0	CHICKEN	34	AT THE CINEMA, THE GIRL ATE POPCORN.	STATIC	POPCORN	34_POPCORN.OGG	FISHING	KEYBOARD	POPCORN	DICE	BL	CINEMA	1685	ATE	2182
1886.1233156286617	0.4987116043032887	0.424603715040448	1	0.0	PREVIEW	0	CHICKEN	34	AT THE CINEMA, THE GIRL ATE POPCORN.	STATIC	POPCORN	34_POPCORN.OGG	FISHING	KEYBOARD	POPCORN	DICE	BL	CINEMA	1685	ATE	2182
1886.1299838350608	0.4936933764353208	0.43711072739897305	1	0.0	PREVIEW	0	CHICKEN	34	AT THE CINEMA, THE GIRL ATE POPCORN.	STATIC	POPCORN	34_POPCORN.OGG	FISHING	KEYBOARD	POPCORN	DICE	BL	CINEMA	1685	ATE	2182
1886.1366520414601	0.49217692359347737	0.43733393403600557	1	0.0	PREVIEW	0	CHICKEN	34	AT THE CINEMA, THE GIRL ATE POPCORN.	STATIC	POPCORN	34_POPCORN.OGG	FISHING	KEYBOARD	POPCORN	DICE	BL	CINEMA	1685	ATE	2182
1886.1433202478595	0.47622412744156745	0.42259319548894986	1	0.0	PREVIEW	0	CHICKEN	34	AT THE CINEMA, THE GIRL ATE POPCORN.	STATIC	POPCORN	34_POPCORN.OGG	FISHING	KEYBOARD	POPCORN	DICE	BL	CINEMA	1685	ATE	2182
1886.1499884542586	0.4750090007324002	0.43845889297905866	1	0.0	PREVIEW	0	CHICKEN	34	AT THE CINEMA, THE GIRL ATE POPCORN.	STATIC	POPCORN	34_POPCORN.OGG	FISHING	KEYBOARD	POPCORN	DICE	BL	CINEMA	1685	ATE	2182
1886.156656660658	0.47496079944918085	0.4317753882811203	1	0.0	PREVIEW	0	CHICKEN	34	AT THE CINEMA, THE GIRL ATE POPCORN.	STATIC	POPCORN	34_POPCORN.OGG	FISHING	KEYBOARD	POPCORN	DICE	BL	CINEMA	1685	ATE	2182
1886.1633248670573	0.49233913960943204	0.43331666401994146	1	0.0	PREVIEW	0	CHICKEN	34	AT THE CINEMA, THE GIRL ATE POPCORN.	STATIC	POPCORN	34_POPCORN.OGG	FISHING	KEYBOARD	POPCORN	DICE	BL	CINEMA	1685	ATE	2182
1886.1699930734565	0.48507114744954927	0.43179073848151944	1	0.0	PREVIEW	0	CHICKEN	34	AT THE CINEMA, THE GIRL ATE POPCORN.	STATIC	POPCORN	34_POPCORN.OGG	FISHING	KEYBOARD	POPCORN	DICE	BL	CINEMA	1685	ATE	2182
1886.1766612798558	0.48433738903380746	0.4291169897508503	1	0.0	PREVIEW	0	CHICKEN	34	AT THE CINEMA, THE GIRL ATE POPCORN.	STATIC	POPCORN	34_POPCORN.OGG	FISHING	KEYBOARD	POPCORN	DICE	BL	CINEMA	1685	ATE	2182
1886.1833294862552	0.45479588529720444	0.40606934489476487	1	0.0	PREVIEW	0	CHICKEN	34	AT THE CINEMA, THE GIRL ATE POPCORN.	STATIC	POPCORN	34_POPCORN.OGG	FISHING	KEYBOARD	POPCORN	DICE	BL	CINEMA	1685	ATE	2182
1886.1899976926543	0.393761194935136	0.3736207612003694	1	0.0	PREVIEW	0	CHICKEN	34	AT THE CINEMA, THE GIRL ATE POPCORN.	STATIC	POPCORN	34_POPCORN.OGG	FISHING	KEYBOARD	POPCORN	DICE	BL	CINEMA	1685	ATE	2182
1886.1966658990536	0.38784359621342657	0.37360823869532284	1	0.0	PREVIEW	0	CHICKEN	34	AT THE CINEMA, THE GIRL ATE POPCORN.	STATIC	POPCORN	34_POPCORN.OGG	FISHING	KEYBOARD	POPCORN	DICE	BL	CINEMA	1685	ATE	2182
1886.203334105453	0.29121017180961184	0.3035272417177815	1	0.0	PREVIEW	0	CHICKEN	34	AT THE CINEMA, THE GIRL ATE POPCORN.	STATIC	POPCORN	34_POPCORN.OGG	FISHING	KEYBOARD	POPCORN	DICE	BL	CINEMA	1685	ATE	2182
1886.2100023118521	0.23496401018111146	0.2851863499206661	1	0.0	PREVIEW	0	CHICKEN	34	AT THE CINEMA, THE GIRL ATE POPCORN.	STATIC	POPCORN	34_POPCORN.OGG	FISHING	KEYBOARD	POPCORN	DICE	BL	CINEMA	1685	ATE	2182
1886.2166705182515	0.2392370275002773	0.2965395461610507	1	0.0	PREVIEW	0	CHICKEN	34	AT THE CINEMA, THE GIRL ATE POPCORN.	STATIC	POPCORN	34_POPCORN.OGG	FISHING	KEYBOARD	POPCORN	DICE	BL	CINEMA	1685	ATE	2182
